date,AQI,co,no,no2,o3,so2,pm2_5,pm10,nh3
6/1/2022 19:00,223.1,2830.51,14.53,84.31,0.09,65.8,172.79,362.87,29.64
6/1/2022 20:00,224.5,2750.4,15.42,74.71,0.05,61.99,174.21,366.61,27.11
6/1/2022 21:00,230.1,2723.69,18.1,63.06,0.02,60.08,179.84,376.9,26.85
6/1/2022 22:00,232.1,2643.59,21.01,53.47,0.01,56.74,181.85,381.18,27.36
6/1/2022 23:00,222.5,2429.96,22.13,45.93,0.01,51.02,172.17,359.8,27.36
6/2/2022 0:00,202.5,2109.53,19.45,46.61,0.04,44.35,151.98,320.17,29.89
6/2/2022 1:00,182.9,1588.82,7.26,53.47,3.26,39.1,117.3,273.49,33.44
6/2/2022 2:00,188.9,2002.72,21.46,56.21,12.16,50.54,128.94,290.13,36.98
6/2/2022 3:00,193.5,2296.45,24.36,69.23,36.84,58.65,137.76,304.89,39.01
6/2/2022 4:00,169.8,1121.52,6.37,40.44,115.87,53.88,91.91,245.31,21.53
6/2/2022 5:00,175.6,1001.36,3.55,31.19,185.97,58.17,103.17,245.98,20.27
6/2/2022 6:00,181.8,921.25,1.96,23.31,257.49,59.13,115.14,257.75,16.47
6/2/2022 7:00,166.8,520.71,1.1,12.17,217.44,30.99,86.03,229.18,9.25
6/2/2022 8:00,162.4,453.95,0.96,11.65,205.99,26.23,77.61,219.86,7.79
6/2/2022 9:00,161.2,447.27,0.87,12.85,197.41,25.75,75.31,216.95,7.92
6/2/2022 10:00,160.1,473.98,0.98,15.77,185.97,26.23,73.15,210.57,8.49
6/2/2022 11:00,161.5,567.44,1.26,22.28,185.97,29.8,75.79,212.17,10.01
6/2/2022 12:00,162.8,654.22,1.13,29.47,180.24,31.95,78.32,212.86,11.65
6/2/2022 13:00,190.5,2483.37,4.19,128.87,73.67,62.94,131.94,287.68,30.91
6/2/2022 14:00,280.8,4913.33,34.42,189.19,1.56,109.67,231.02,426.05,55.22
6/2/2022 15:00,352.0,6088.26,64.37,163.14,0,135.42,301.96,519.95,68.9
6/2/2022 16:00,402.4,6622.31,74.21,141.2,0,150.68,352.6,582.41,76
6/2/2022 17:00,433.6,7156.37,84.94,127.49,0,162.12,399.81,637.6,80.05
6/2/2022 18:00,429.7,7049.56,85.83,115.16,0,152.59,393.96,623.85,68.9
6/2/2022 19:00,374.9,5767.82,69.74,102.82,0,122.07,325.11,529.42,47.12
6/2/2022 20:00,315.1,4539.49,46.49,95.96,0,102.04,264.77,441.83,34.96
6/2/2022 21:00,277.2,3685,24.36,93.22,0.02,91.55,227.4,384.79,29.13
6/2/2022 22:00,249.0,2964.02,10.17,85.68,0.28,82.97,198.94,341.38,26.85
6/2/2022 23:00,244.0,2803.8,10.06,76.77,0.24,76.29,193.85,330.2,26.6
6/3/2022 0:00,235.6,2696.99,16.76,65.8,0.04,66.76,185.44,320.48,28.12
6/3/2022 1:00,247.7,3124.24,39.34,58.95,0.46,69.62,197.66,343.5,36.48
6/3/2022 2:00,310.5,4699.71,94.77,68.55,3.26,93.46,260.07,438.12,53.7
6/3/2022 3:00,355.8,6088.26,123.38,119.27,13.23,109.67,305.77,507.23,61.3
6/3/2022 4:00,229.1,2910.61,17.43,108.3,120.16,80.11,178.85,337.99,39.52
6/3/2022 5:00,269.5,2616.88,6.54,82.94,280.38,90.6,219.59,376.21,42.05
6/3/2022 6:00,346.7,2349.85,2.51,53.47,463.49,99.18,296.63,449.19,40.02
6/3/2022 7:00,174.6,634.19,0.98,11.82,246.05,30.04,101.3,215.35,10.64
6/3/2022 8:00,161.1,440.6,0.92,8.74,194.55,19.55,75.09,198.82,6.46
6/3/2022 9:00,156.5,393.87,0.96,8.65,177.38,17.64,66.07,192.15,5.45
6/3/2022 10:00,153.7,400.54,1.13,10.45,164.51,18.36,60.8,184.23,5.51
6/3/2022 11:00,153.2,453.95,1.34,14.74,158.79,21.22,59.8,181.22,6.46
6/3/2022 12:00,153.1,500.68,1.17,19.19,148.77,22.65,59.53,177.76,7.54
6/3/2022 13:00,160.6,921.25,0.98,46.61,125.89,44.82,74.06,194.41,15.07
6/3/2022 14:00,167.8,1281.74,0.05,56.89,98.71,57.7,88.06,210.33,22.04
6/3/2022 15:00,169.9,1348.5,0,50.04,85.12,54.84,92.06,207.76,25.33
6/3/2022 16:00,186.6,2056.12,0,69.92,48.64,69.62,124.41,241.83,37.49
6/3/2022 17:00,232.8,3177.64,2.12,101.45,8.49,101.09,182.57,311.26,50.16
6/3/2022 18:00,269.7,3845.21,10.95,111.04,0.34,123.98,219.83,353.93,51.17
6/3/2022 19:00,286.5,4165.65,17.21,115.16,0.05,131.61,236.82,370.37,44.08
6/3/2022 20:00,294.9,4325.87,17.21,119.27,0.03,129.7,245.25,381.61,42.05
6/3/2022 21:00,293.0,4272.46,14.19,120.64,0.04,122.07,243.38,382.59,45.09
6/3/2022 22:00,295.6,4165.65,13.52,113.79,0.02,115.39,245.93,385.23,50.16
6/3/2022 23:00,299.5,4058.84,14.75,102.82,0.02,106.81,249.85,383.56,46.1
6/4/2022 0:00,289.5,3685,16.09,91.85,0.02,94.41,239.77,362.21,34.96
6/4/2022 1:00,256.2,3177.64,17.43,82.94,1.63,92.51,206.21,317.33,31.41
6/4/2022 2:00,260.3,3524.78,32.63,86.37,12.34,97.27,210.31,330.37,38.5
6/4/2022 3:00,264.3,3738.4,32.19,106.93,43.63,92.51,214.39,342.55,41.04
6/4/2022 4:00,230.0,2696.99,10.51,87.05,153.06,80.11,179.73,296.74,33.44
6/4/2022 5:00,255.5,2376.56,4.58,65.8,297.55,77.25,205.48,317.26,30.65
6/4/2022 6:00,296.7,2056.12,2.07,43.53,446.32,79.15,247.04,350.36,27.36
6/4/2022 7:00,168.1,574.11,0.86,11.14,263.21,33.38,88.55,156.9,7.54
6/4/2022 8:00,153.5,403.88,0.71,7.8,214.58,19.31,60.4,127.45,5.38
6/4/2022 9:00,141.6,363.83,0.65,7.37,191.69,15.97,51.99,122.93,5
6/4/2022 10:00,153.1,594.14,1.56,20.39,183.11,27.89,59.49,136.43,8.74
6/4/2022 11:00,161.3,947.95,2.15,38.04,191.69,43.39,75.38,157.24,13.68
6/4/2022 12:00,166.1,1228.33,2.12,55.52,175.95,52.93,84.71,171.25,16.47
6/4/2022 13:00,174.5,1815.8,1.37,83.63,118.73,64.85,100.98,196.5,22.8
6/4/2022 14:00,192.2,2723.69,0.09,105.56,55.79,81.06,135.37,247.78,33.44
6/4/2022 15:00,218.5,3391.27,0.06,112.41,19.85,92.51,168.14,297.68,40.53
6/4/2022 16:00,264.5,4219.06,11.85,111.04,1.5,107.77,214.62,366.38,49.65
6/4/2022 17:00,317.1,5073.55,37.55,100.08,0,123.98,266.76,439.36,56.24
6/4/2022 18:00,312.3,4913.33,42.02,97.33,0,114.44,261.93,430.28,47.62
6/4/2022 19:00,279.3,4219.06,30.4,98.71,0,94.41,229.5,374.11,32.42
6/4/2022 20:00,274.6,3898.62,23.25,91.85,0.01,84.88,224.76,346.63,25.59
6/4/2022 21:00,240.4,3124.24,12.18,80.88,0.63,63.9,190.27,287.52,25.84
6/4/2022 22:00,169.2,1228.33,0,38.73,40.05,27.89,90.7,173.8,26.6
6/4/2022 23:00,154.5,787.73,0,25.7,47.92,20.5,62.35,139.05,22.04
6/5/2022 0:00,122.0,600.81,0,21.08,57.22,19.31,44.04,107.22,18.75
6/5/2022 1:00,103.8,587.46,0.22,22.28,65.09,22.41,36.64,96.91,17.99
6/5/2022 2:00,114.3,787.73,2.77,30.16,65.8,29.09,40.9,109.8,20.27
6/5/2022 3:00,119.0,867.84,5.42,32.9,78.68,32.42,42.79,118.51,20.77
6/5/2022 4:00,110.8,660.9,3.86,23.99,110.15,30.28,39.47,128.22,18.24
6/5/2022 5:00,134.6,600.81,2.4,19.02,158.79,30.99,49.14,172.4,17.73
6/5/2022 6:00,153.5,547.41,1.52,14.91,203.13,30.52,60.35,226.14,15.71
6/5/2022 7:00,119.6,283.72,0.62,5.14,151.63,10.97,43.07,204.85,5.19
6/5/2022 8:00,105.1,267.03,0.62,5.14,145.91,9.78,37.16,169.96,3.77
6/5/2022 9:00,96.7,273.7,0.68,6,141.62,10.01,33.84,147.71,3.64
6/5/2022 10:00,110.6,574.11,2.4,22.28,130.18,20.27,39.4,141.75,7.85
6/5/2022 11:00,142.5,1041.41,4.02,46.61,124.45,31.95,52.35,156.46,13.05
6/5/2022 12:00,156.5,1522.06,4.64,74.71,104.43,41.96,66.08,178.62,17.73
6/5/2022 13:00,183.8,3124.24,14.75,145.32,33.26,70.57,119.09,257.28,33.44
6/5/2022 14:00,249.1,5073.55,55.88,164.51,0.75,103,199.01,377.18,51.17
6/5/2022 15:00,287.4,5714.42,82.25,138.46,0,111.58,237.65,442.68,61.3
6/5/2022 16:00,284.5,5393.98,84.94,109.67,0,105.86,234.77,442.37,62.82
6/5/2022 17:00,242.5,4325.87,69.74,81.57,0,86.78,192.34,369.86,52.18
6/5/2022 18:00,183.5,2643.59,36.21,64.43,0.04,54.84,118.5,242.6,34.45
6/5/2022 19:00,113.4,614.17,0,27.76,56.51,16.93,40.52,122.29,17.48
6/5/2022 20:00,102.7,480.65,0,19.88,74.39,17.4,36.19,110.81,16.97
6/5/2022 21:00,103.0,460.62,0,17.99,80.11,18.36,36.32,112.55,16.97
6/5/2022 22:00,105.7,473.98,0,17.99,77.96,20.03,37.39,115.98,17.48
6/5/2022 23:00,109.3,494,0,18.68,72.24,20.98,38.89,119.93,18.24
6/6/2022 0:00,113.7,540.73,0,21.08,64.37,22.65,40.65,125.46,19.25
6/6/2022 1:00,131.0,727.65,0.45,30.5,51.5,28.85,47.68,139.52,22.29
6/6/2022 2:00,155.0,1188.28,6.87,45.24,41.48,40.53,63.29,166.17,28.37
6/6/2022 3:00,161.0,1535.42,15.2,56.21,50.78,51.5,74.92,185.06,31.66
6/6/2022 4:00,159.5,1308.44,10.84,51.41,92.98,56.27,71.87,186.85,28.63
6/6/2022 5:00,166.1,1161.58,5.76,43.18,170.23,60.08,84.74,211.26,27.36
6/6/2022 6:00,176.5,961.3,2.68,31.19,260.35,61.04,104.91,255.32,24.32
6/6/2022 7:00,154.4,407.22,1.08,9.68,185.97,23.37,62.01,241.35,8.99
6/6/2022 8:00,146.3,357.15,1.01,8.74,178.81,19.79,53.91,216.7,6.46
6/6/2022 9:00,148.1,370.5,1.08,10.2,188.83,21.7,54.64,212.02,6.46
6/6/2022 10:00,157.2,694.27,2.71,27.76,194.55,38.62,67.59,226.66,11.15
6/6/2022 11:00,168.2,1281.74,4.75,57.58,185.97,57.7,88.87,259.38,17.99
6/6/2022 12:00,176.2,1869.2,6.03,91.85,148.77,69.62,104.21,285.92,24.32
6/6/2022 13:00,211.0,3685,16.32,172.73,48.64,100.14,160.64,374.07,50.16
6/6/2022 14:00,289.5,5767.82,63.48,186.44,0.91,137.33,239.82,498.06,86.13
6/6/2022 15:00,324.0,6408.69,84.04,175.48,0,148.77,273.74,556.25,105.38
6/6/2022 16:00,327.3,6248.47,76.89,174.11,0,144.96,277.06,557.83,102.34
6/6/2022 17:00,337.5,6301.88,79.57,163.14,0,139.24,287.37,558.72,87.14
6/6/2022 18:00,299.5,5500.79,72.42,139.83,0,113.49,249.93,474.36,62.32
6/6/2022 19:00,180.1,2162.93,0.99,98.71,13.23,46.73,111.82,268.38,26.35
6/6/2022 20:00,171.3,1562.12,0,66.49,24.32,36.24,94.74,240.61,25.33
6/6/2022 21:00,172.3,1482.01,0.02,58.26,20.92,37.67,96.74,246.63,29.64
6/6/2022 22:00,174.0,1468.66,0.09,56.21,14.48,41.01,100.14,257.4,32.42
6/6/2022 23:00,170.5,1281.74,0.23,48.67,10.82,36.72,93.35,252.73,30.4
6/7/2022 0:00,164.1,934.6,0.13,35.64,15.56,28.61,80.94,237.12,26.6
6/7/2022 1:00,161.3,774.38,0.44,30.85,28.25,27.18,75.49,231.12,24.83
6/7/2022 2:00,163.8,1041.41,5.31,39.41,32.9,35.76,80.36,231.07,27.87
6/7/2022 3:00,163.4,1188.28,9.39,45.24,57.22,43.39,79.5,220.7,28.12
6/7/2022 4:00,156.2,747.68,4.14,27.08,113.01,38.15,65.63,219.68,19.51
6/7/2022 5:00,159.5,587.46,2.18,17.82,160.22,33.38,72.04,266.39,15.83
6/7/2022 6:00,164.2,473.98,1.34,12.34,185.97,26.94,81.04,331.05,12.67
6/7/2022 7:00,158.6,320.43,0.73,5.91,158.79,13.71,70.15,313.3,5.89
6/7/2022 8:00,159.0,313.76,0.73,6,157.36,13.11,70.91,313.97,4.75
6/7/2022 9:00,159.6,320.43,0.79,6.68,158.79,14.54,72.18,309.91,4.69
6/7/2022 10:00,159.9,347.14,0.89,8.65,163.08,17.17,72.8,294.28,5
6/7/2022 11:00,159.7,390.53,0.99,12.17,163.08,19.55,72.4,279.54,5.7
6/7/2022 12:00,159.5,433.92,0.84,16.28,157.36,20.74,71.92,268.23,6.52
6/7/2022 13:00,167.9,934.6,0.82,46.61,121.59,39.1,88.22,291.81,14.57
6/7/2022 14:00,179.2,1535.42,0.06,67.17,79.39,55.79,110.16,318.28,24.57
6/7/2022 15:00,186.9,1869.2,0,68.55,57.94,61.99,125,330.77,30.91
6/7/2022 16:00,192.1,2002.72,0,68.55,50.07,66.76,135.03,336.17,34.45
6/7/2022 17:00,193.6,2029.42,0,69.23,43.27,64.85,138.05,338.23,33.94
6/7/2022 18:00,185.7,1682.28,0,63.06,38.98,49.59,122.76,315.37,28.63
6/7/2022 19:00,171.2,1094.82,0,46.61,40.77,29.8,94.67,269.39,21.53
6/7/2022 20:00,160.4,781.06,0,32.22,44.35,22.89,73.77,211.67,20.01
6/7/2022 21:00,152.1,607.49,0,23.31,52.93,21.46,57.63,162.65,19.76
6/7/2022 22:00,126.5,473.98,0,17.65,65.09,21.7,45.86,139.07,17.73
6/7/2022 23:00,111.3,407.22,0,14.91,69.38,20.74,39.68,126.48,15.71
6/8/2022 0:00,104.3,380.52,0,14.22,74.39,20.74,36.86,125.44,14.69
6/8/2022 1:00,111.4,417.23,0.07,16.62,78.68,22.89,39.72,147.86,14.19
6/8/2022 2:00,128.5,520.71,1.23,21.08,73.67,27.42,46.67,182.08,14.57
6/8/2022 3:00,148.4,560.76,3.02,20.91,77.96,28.85,54.75,231.08,14.31
6/8/2022 4:00,155.7,494,2.74,15.94,100.14,25.75,64.58,289.43,12.54
6/8/2022 5:00,162.3,453.95,1.87,12.68,130.18,24.32,77.42,347.14,11.4
6/8/2022 6:00,167.5,413.89,1.27,9.85,154.5,22.17,87.38,389.45,9.75
6/8/2022 7:00,154.5,313.76,0.85,6.43,151.63,13.35,62.36,273.21,6.08
6/8/2022 8:00,134.1,290.39,0.82,6.08,148.77,11.32,48.95,206.19,4.69
6/8/2022 9:00,118.9,287.06,0.81,6.25,147.34,10.85,42.77,177,4.31
6/8/2022 10:00,104.3,290.39,0.87,7.03,143.05,11.09,36.83,145.47,4.05
6/8/2022 11:00,95.4,327.11,1.08,10.02,140.19,13.59,33.21,124.38,4.43
6/8/2022 12:00,91.5,373.84,1.12,14.22,134.47,16.45,31.38,110.98,5.13
6/8/2022 13:00,122.2,894.55,1.73,45.24,104.43,35.29,44.09,127.39,13.3
6/8/2022 14:00,155.2,1441.96,0.2,68.55,75.82,51.02,63.73,156.56,24.07
6/8/2022 15:00,158.3,1575.47,0,67.17,60.8,48.64,69.65,161.42,29.39
6/8/2022 16:00,156.6,1495.36,0,62.38,45.78,42.92,66.33,151.9,30.65
6/8/2022 17:00,154.9,1348.5,0,56.21,37.19,39.58,63.07,150.62,29.89
6/8/2022 18:00,150.0,1081.47,0,46.61,40.41,33.38,55.39,143.91,25.33
6/8/2022 19:00,124.1,720.98,0,32.9,54.36,25.03,44.88,132.35,19.51
6/8/2022 20:00,116.7,560.76,0,23.99,64.37,21.93,41.86,130.14,17.23
6/8/2022 21:00,110.9,480.65,0,19.36,69.38,21.22,39.54,127.38,15.71
6/8/2022 22:00,105.3,433.92,0,16.96,70.1,21.22,37.24,127.59,14.69
6/8/2022 23:00,104.1,417.23,0,15.94,69.38,20.98,36.75,130.46,14.82
6/9/2022 0:00,102.7,423.91,0,16.45,65.09,20.98,36.19,128.06,15.58
6/9/2022 1:00,106.4,507.35,0.21,21.25,52.21,23.84,37.7,134.09,17.48
6/9/2022 2:00,120.6,694.27,3.19,27.76,42.56,28.85,43.45,159.61,19.25
6/9/2022 3:00,135.8,761.03,6.15,29.13,55.07,31.47,49.63,196.74,18.75
6/9/2022 4:00,152.4,647.54,4.3,23.65,89.41,30.99,58.19,252.39,15.96
6/9/2022 5:00,159.2,594.14,2.49,20.05,133.04,32.9,71.39,303.01,15.58
6/9/2022 6:00,164.2,520.71,1.38,16.11,170.23,31.47,81.08,336.34,14.69
6/9/2022 7:00,155.5,343.8,0.67,7.71,151.63,16.21,64.22,287.57,7.41
6/9/2022 8:00,153.6,330.45,0.71,7.54,151.63,15.14,60.58,264.58,5.64
6/9/2022 9:00,154.5,347.14,0.82,8.91,155.93,17.17,62.26,264.77,5.64
6/9/2022 10:00,156.1,390.53,1.02,12,157.36,20.98,65.45,270.93,6.33
6/9/2022 11:00,158.7,473.98,1.27,18.51,153.06,26.46,70.5,281.31,7.54
6/9/2022 12:00,160.5,547.41,1.15,26.39,141.62,29.56,73.83,289.93,8.49
6/9/2022 13:00,177.1,1708.98,2.96,100.08,64.37,53.88,106.11,341.68,22.55
6/9/2022 14:00,210.1,3284.45,20.34,154.91,2.26,85.83,159.67,422.83,40.53
6/9/2022 15:00,248.8,4219.06,44.26,142.57,0,102.04,198.76,477.69,50.16
6/9/2022 16:00,264.8,4432.68,50.07,124.75,0,104.9,214.89,492.72,52.69
6/9/2022 17:00,248.0,4005.43,45.15,106.93,0,91.55,197.92,453.23,47.62
6/9/2022 18:00,202.7,2937.32,30.4,89.11,0,65.8,152.17,367.13,36.48
6/9/2022 19:00,175.4,1682.28,7.38,71.29,1.24,38.62,102.7,278.67,25.08
6/9/2022 20:00,166.1,1108.17,0.21,49.35,16.63,28.61,84.75,242.38,21.03
6/9/2022 21:00,162.5,847.82,0,32.9,40.05,24.8,77.71,222.83,19.51
6/9/2022 22:00,157.1,647.54,0,23.31,61.51,22.89,67.3,194.14,17.99
6/9/2022 23:00,148.7,554.08,0,19.54,62.94,22.41,54.88,155.04,19.25
6/10/2022 0:00,123.1,487.33,0,17.99,57.94,22.89,44.46,139.06,18.75
6/10/2022 1:00,120.4,467.3,0.12,18.68,57.22,25.27,43.38,172.81,16.09
6/10/2022 2:00,145.7,580.79,1.82,23.31,56.51,29.8,53.66,237,15.83
6/10/2022 3:00,155.4,627.52,3.8,23.99,70.81,31.47,63.94,290.04,14.82
6/10/2022 4:00,156.6,527.38,2.96,17.65,97.27,26.46,66.28,300.9,12.16
6/10/2022 5:00,156.6,480.65,1.87,13.54,128.75,25.03,66.25,283.6,10.89
6/10/2022 6:00,154.9,427.25,1.23,10.28,150.2,22.17,63.08,258.58,9.12
6/10/2022 7:00,140.0,327.11,0.76,6.51,141.62,13.95,51.33,213.5,5.51
6/10/2022 8:00,136.4,317.1,0.72,6.85,140.19,13.59,49.88,203.64,4.62
6/10/2022 9:00,140.5,327.11,0.7,8.05,137.33,14.9,51.56,209.08,4.62
6/10/2022 10:00,145.5,333.79,0.75,9,133.04,15.74,53.56,216.75,4.69
6/10/2022 11:00,149.5,353.81,0.86,10.62,131.61,16.69,55.21,216.83,5.07
6/10/2022 12:00,149.6,383.85,0.79,13.19,128.75,17.64,55.22,215.42,5.64
6/10/2022 13:00,171.6,1895.9,7.6,87.05,43.99,50.54,95.41,272.58,24.07
6/10/2022 14:00,225.7,4005.43,42.92,116.53,0.75,97.27,175.47,389.28,48.13
6/10/2022 15:00,301.3,5393.98,72.42,112.41,0,129.7,250.78,501.7,64.85
6/10/2022 16:00,354.1,6195.07,84.94,111.04,0,148.77,304.11,580.87,73.97
6/10/2022 17:00,354.2,6034.85,80.47,102.82,0,144.96,304.18,565.67,66.88
6/10/2022 18:00,268.0,4325.87,49.62,89.11,0,104.9,218.09,417.67,46.61
6/10/2022 19:00,167.8,1482.01,1.01,60.32,12.7,41.48,87.96,219.65,25.59
6/10/2022 20:00,154.1,867.84,0,35.64,33.97,26.46,61.56,171.21,21.28
6/10/2022 21:00,148.9,687.6,0,27.76,42.56,23.37,54.94,163.39,20.01
6/10/2022 22:00,146.1,614.17,0,23.99,47.92,23.6,53.82,171.52,19.51
6/10/2022 23:00,151.1,574.11,0,21.08,50.07,24.32,55.61,186.15,19.51
6/11/2022 0:00,152.2,547.41,0,19.54,51.5,24.56,57.87,195.17,19.51
6/11/2022 1:00,148.3,520.71,0.16,19.88,55.79,26.46,54.71,191.74,18.24
6/11/2022 2:00,138.2,627.52,1.87,22.96,58.65,28.37,50.59,175.61,18.75
6/11/2022 3:00,129.0,627.52,3.1,21.59,80.11,27.66,46.87,176.49,16.72
6/11/2022 4:00,129.7,480.65,2.01,14.05,111.58,23.13,47.14,208.42,12.67
6/11/2022 5:00,142.6,433.92,1.31,10.45,140.19,21.46,52.38,233.91,10.89
6/11/2022 6:00,147.2,383.85,0.95,8.05,154.5,18.6,54.27,239.17,8.99
6/11/2022 7:00,136.2,290.39,0.65,4.76,118.73,10.25,49.79,247.6,5
6/11/2022 8:00,131.3,270.37,0.6,4.33,104.43,7.99,47.81,250.07,3.58
6/11/2022 9:00,123.7,263.69,0.54,4.54,101.57,7.45,44.71,223.79,3.29
6/11/2022 10:00,113.5,260.35,0.49,4.67,104.43,7.15,40.56,186.86,3.2
6/11/2022 11:00,114.7,270.37,0.52,5.44,107.29,7.45,41.07,179.85,3.61
6/11/2022 12:00,133.3,280.38,0.47,6.51,104.43,7.75,48.61,225.97,4.37
6/11/2022 13:00,156.8,574.11,0.67,23.65,87.26,18.84,66.79,276.87,9.88
6/11/2022 14:00,162.3,894.55,0.06,35.3,68.66,28.61,77.31,263.12,16.21
6/11/2022 15:00,164.7,1108.17,0,39.07,54.36,35.29,82.04,237.76,21.28
6/11/2022 16:00,168.6,1335.14,0,44.55,43.27,43.39,89.57,234.72,25.84
6/11/2022 17:00,172.2,1495.36,0,50.04,33.97,47.68,96.53,238.3,28.63
6/11/2022 18:00,170.0,1415.25,0,50.04,28.97,43.39,92.28,227.57,26.6
6/11/2022 19:00,163.3,1108.17,0,43.18,28.97,32.9,79.27,205.45,22.29
6/11/2022 20:00,160.4,934.6,0,36.67,29.33,27.89,73.74,199.31,21.03
6/11/2022 21:00,160.3,881.2,0,33.24,27.89,27.18,73.42,203.09,21.03
6/11/2022 22:00,160.5,867.84,0,30.85,25.39,27.42,73.9,210.73,21.28
6/11/2022 23:00,158.2,814.44,0.01,28.1,25.39,25.75,69.53,204.81,21.28
6/12/2022 0:00,153.4,747.68,0,26.05,28.61,23.37,60.22,174.98,22.29
6/12/2022 1:00,133.8,614.17,0.2,22.62,51.5,24.8,48.83,141.39,19.76
6/12/2022 2:00,128.3,687.6,2.18,24.68,58.65,28.13,46.59,125.01,20.27
6/12/2022 3:00,119.7,680.92,3.74,23.65,77.25,28.85,43.09,119.97,17.99
6/12/2022 4:00,106.7,520.71,2.46,15.59,105.86,24.32,37.82,125.55,13.05
6/12/2022 5:00,113.6,460.62,1.54,11.82,137.33,23.13,40.6,145.68,11.4
6/12/2022 6:00,121.7,403.88,1.03,9,154.5,20.5,43.9,167.21,9.63
6/12/2022 7:00,115.7,303.75,0.67,5.31,125.89,11.8,41.46,188.03,5.45
6/12/2022 8:00,120.4,287.06,0.64,5.14,113.01,10.01,43.37,209.54,4.12
6/12/2022 9:00,125.4,290.39,0.64,5.74,108.72,10.01,45.41,222.71,3.99
6/12/2022 10:00,126.0,297.07,0.68,6.51,104.43,10.25,45.67,221.23,3.96
6/12/2022 11:00,123.4,317.1,0.82,8.31,101.57,11.21,44.61,205.22,4.18
6/12/2022 12:00,117.6,343.8,0.81,10.8,97.27,11.92,42.23,182.2,4.56
6/12/2022 13:00,129.0,607.49,0.95,26.05,78.68,20.98,46.86,172.63,8.87
6/12/2022 14:00,151.2,934.6,0.1,38.39,57.22,30.99,55.83,174.93,14.95
6/12/2022 15:00,154.1,1094.82,0,39.76,47.21,35.29,61.5,172.09,19.51
6/12/2022 16:00,159.0,1335.14,0,46.61,35.41,41.96,71.05,176.21,24.57
6/12/2022 17:00,165.4,1628.88,0.03,56.21,20.74,49.11,83.45,186.32,29.13
6/12/2022 18:00,165.1,1642.23,0.25,57.58,12.52,47.68,82.84,177.88,28.12
6/12/2022 19:00,157.0,1295.09,0.19,48.67,13.23,38.15,67.18,147.57,23.31
6/12/2022 20:00,151.4,1028.06,0.07,39.76,16.99,33.86,56.3,125.72,22.55
6/12/2022 21:00,131.2,801.09,0.01,31.19,25.03,30.28,47.75,109.85,21.28
6/12/2022 22:00,111.1,620.84,0,23.31,36.84,27.18,39.6,93.82,20.01
6/12/2022 23:00,97.5,540.73,0,19.71,43.99,26.23,34.2,78.91,18.75
6/13/2022 0:00,89.7,500.68,0,18.68,47.92,26.7,30.49,69.96,17.73
6/13/2022 1:00,88.5,514.03,0.18,20.73,47.92,28.13,29.94,69.86,17.23
6/13/2022 2:00,92.8,627.52,1.7,25.02,45.78,30.52,32,73.94,17.73
6/13/2022 3:00,87.5,640.87,2.4,25.7,54.36,28.37,29.45,68.76,15.45
6/13/2022 4:00,78.1,527.38,1.34,19.19,80.11,23.13,25,65.66,10.39
6/13/2022 5:00,82.1,473.98,1.49,14.39,104.43,23.6,26.89,84.64,8.49
6/13/2022 6:00,86.1,420.57,1.31,10.71,131.61,22.17,28.77,95.13,7.41
6/13/2022 7:00,82.9,313.76,0.8,5.91,127.32,13.11,27.27,101.95,4.62
6/13/2022 8:00,81.9,303.75,0.77,6,121.59,11.8,26.81,99.08,4.31
6/13/2022 9:00,81.2,310.42,0.75,6.77,121.59,12.28,26.44,93.96,4.37
6/13/2022 10:00,79.4,310.42,0.75,7.37,121.59,12.4,25.6,85.18,4.37
6/13/2022 11:00,78.7,323.77,0.84,8.83,121.59,13.11,25.26,78.07,4.5
6/13/2022 12:00,78.8,347.14,0.8,10.97,118.73,14.19,25.31,74.59,4.88
6/13/2022 13:00,91.6,547.41,0.73,23.65,104.43,25.99,31.41,84.75,8.61
6/13/2022 14:00,112.2,754.36,0.07,32.9,84.4,35.29,40.06,103.14,13.93
6/13/2022 15:00,122.5,821.11,0,33.93,69.38,34.81,44.25,117.95,17.23
6/13/2022 16:00,119.7,787.73,0,32.22,57.22,30.52,43.09,121.94,17.99
6/13/2022 17:00,110.2,720.98,0,29.13,48.64,27.18,39.23,113.06,17.73
6/13/2022 18:00,93.9,587.46,0,24.33,50.78,22.41,32.49,91.04,16.72
6/13/2022 19:00,82.8,447.27,0,17.82,62.94,17.88,27.2,71.61,15.45
6/13/2022 20:00,83.3,393.87,0,13.88,71.53,16.69,27.47,68.99,14.06
6/13/2022 21:00,79.7,363.83,0,11.14,73.67,15.97,25.77,65.74,12.03
6/13/2022 22:00,78.0,350.48,0,10.02,72.96,14.78,24.96,71.94,10.89
6/13/2022 23:00,80.2,350.48,0,10.45,70.81,15.74,25.98,82.33,10.13
6/14/2022 0:00,83.4,367.16,0,12,66.52,17.88,27.51,88.75,10.39
6/14/2022 1:00,86.7,433.92,0.13,15.59,61.51,21.46,29.07,89.45,11.65
6/14/2022 2:00,87.9,527.38,1.54,18.51,62.23,24.56,29.66,84.32,13.05
6/14/2022 3:00,85.1,554.08,2.65,17.65,80.11,24.8,28.33,74.2,12.67
6/14/2022 4:00,80.8,500.68,1.87,14.39,105.86,22.89,26.27,64.48,10.89
6/14/2022 5:00,77.6,460.62,1.13,12.34,123.02,21.7,24.74,57.5,9.75
